#options: 1280x720 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=6 lookahead_threads=2 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=1200 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:133 out:135 type:b dur:2 cpbdur:2 q:30.76 aq:28.44 tex:873 mv:1634 misc:1509 imb:4 pmb:289 smb:3307 d:s ref:0 ;
in:135 out:136 type:b dur:2 cpbdur:2 q:30.74 aq:26.43 tex:3302 mv:3292 misc:1846 imb:62 pmb:355 smb:3183 d:- ref:0 ;
in:140 out:137 type:P dur:2 cpbdur:2 q:30.55 aq:27.71 tex:34173 mv:20105 misc:3010 imb:686 pmb:1879 smb:1035 d:s ref:0 w:7,125,5 ;
in:138 out:138 type:B dur:2 cpbdur:2 q:30.64 aq:27.11 tex:16232 mv:13122 misc:3606 imb:143 pmb:1400 smb:2057 d:t ref:0 ;
in:137 out:139 type:b dur:2 cpbdur:2 q:30.68 aq:29.17 tex:2660 mv:3377 misc:2235 imb:17 pmb:499 smb:3084 d:s ref:0 ;
in:139 out:140 type:b dur:2 cpbdur:2 q:30.60 aq:27.94 tex:4714 mv:4058 misc:2244 imb:61 pmb:465 smb:3074 d:- ref:0 ;
in:141 out:141 type:P dur:2 cpbdur:2 q:30.34 aq:27.02 tex:11798 mv:9062 misc:3372 imb:318 pmb:1006 smb:2276 d:s ref:0 ;
in:142 out:142 type:I dur:2 cpbdur:2 q:27.40 aq:20.84 tex:267597 mv:62442 misc:225 imb:3600 pmb:0 smb:0 d:s ref:;
in:146 out:143 type:P dur:2 cpbdur:2 q:30.69 aq:23.78 tex:46434 mv:16973 misc:2841 imb:1285 pmb:1245 smb:1070 d:s ref:0 ;
in:144 out:144 type:B dur:2 cpbdur:2 q:30.69 aq:25.24 tex:8718 mv:10510 misc:3316 imb:299 pmb:945 smb:2356 d:s ref:0 ;
in:143 out:145 type:b dur:2 cpbdur:2 q:30.69 aq:25.42 tex:445 mv:929 misc:1362 imb:4 pmb:241 smb:3355 d:s ref:0 ;
in:145 out:146 type:b dur:2 cpbdur:2 q:30.69 aq:25.41 tex:4875 mv:5379 misc:2578 imb:155 pmb:556 smb:2889 d:- ref:0 ;
in:150 out:147 type:P dur:2 cpbdur:2 q:30.46 aq:23.82 tex:53682 mv:17819 misc:2787 imb:1240 pmb:1328 smb:1032 d:s ref:0 ;
in:148 out:148 type:B dur:2 cpbdur:2 q:30.58 aq:24.31 tex:18240 mv:14500 misc:3444 imb:405 pmb:1292 smb:1903 d:s ref:0 ;
in:147 out:149 type:b dur:2 cpbdur:2 q:30.64 aq:26.78 tex:1951 mv:4094 misc:2395 imb:41 pmb:581 smb:2978 d:s ref:0 ;
in:149 out:150 type:b dur:2 cpbdur:2 q:30.52 aq:25.97 tex:7053 mv:7234 misc:2809 imb:204 pmb:708 smb:2688 d:- ref:0 ;
in:154 out:151 type:P dur:2 cpbdur:2 q:30.71 aq:24.03 tex:48725 mv:17573 misc:3078 imb:1214 pmb:1283 smb:1103 d:s ref:0 ;
in:152 out:152 type:B dur:2 cpbdur:2 q:30.59 aq:24.40 tex:18411 mv:14255 misc:3382 imb:374 pmb:1175 smb:2051 d:t ref:0 ;
in:151 out:153 type:b dur:2 cpbdur:2 q:30.53 aq:26.20 tex:7890 mv:8473 misc:2973 imb:225 pmb:787 smb:2588 d:s ref:0 ;
in:153 out:154 type:b dur:2 cpbdur:2 q:30.65 aq:26.13 tex:2510 mv:4342 misc:2412 imb:46 pmb:619 smb:2935 d:- ref:0 ;
in:158 out:155 type:P dur:2 cpbdur:2 q:30.66 aq:24.44 tex:53822 mv:17338 misc:3064 imb:1143 pmb:1334 smb:1123 d:s ref:0 ;
in:156 out:156 type:B dur:2 cpbdur:2 q:30.69 aq:24.86 tex:11227 mv:12726 misc:3359 imb:355 pmb:1012 smb:2233 d:s ref:0 ;
in:155 out:157 type:b dur:2 cpbdur:2 q:30.70 aq:26.52 tex:6218 mv:7536 misc:2670 imb:170 pmb:667 smb:2763 d:s ref:0 ;
in:157 out:158 type:b dur:2 cpbdur:2 q:30.67 aq:27.74 tex:2542 mv:3665 misc:2121 imb:31 pmb:491 smb:3078 d:- ref:0 ;
in:162 out:159 type:P dur:2 cpbdur:2 q:30.64 aq:23.80 tex:57652 mv:18739 misc:2881 imb:1299 pmb:1380 smb:921 d:s ref:0 ;
in:160 out:160 type:B dur:2 cpbdur:2 q:30.65 aq:24.94 tex:10585 mv:11698 misc:3293 imb:330 pmb:985 smb:2285 d:t ref:0 ;
in:159 out:161 type:b dur:2 cpbdur:2 q:30.65 aq:26.52 tex:5963 mv:8539 misc:2930 imb:171 pmb:780 smb:2649 d:s ref:0 ;
in:161 out:162 type:b dur:2 cpbdur:2 q:30.64 aq:25.65 tex:5347 mv:5766 misc:2575 imb:171 pmb:568 smb:2861 d:- ref:0 ;
in:166 out:163 type:P dur:2 cpbdur:2 q:30.55 aq:23.79 tex:42666 mv:15703 misc:3031 imb:1200 pmb:1237 smb:1163 d:s ref:0 ;
in:164 out:164 type:B dur:2 cpbdur:2 q:30.60 aq:24.53 tex:8136 mv:8678 misc:3090 imb:234 pmb:826 smb:2540 d:t ref:0 ;
in:163 out:165 type:b dur:2 cpbdur:2 q:30.62 aq:27.80 tex:784 mv:3107 misc:1837 imb:19 pmb:384 smb:3197 d:s ref:0 ;
in:165 out:166 type:b dur:2 cpbdur:2 q:30.57 aq:25.14 tex:3259 mv:4544 misc:2221 imb:105 pmb:486 smb:3009 d:- ref:0 ;
in:170 out:167 type:P dur:2 cpbdur:2 q:30.47 aq:23.45 tex:49665 mv:17202 misc:2909 imb:1275 pmb:1289 smb:1036 d:s ref:0 ;
in:168 out:168 type:B dur:2 cpbdur:2 q:30.51 aq:24.38 tex:13036 mv:9898 misc:3306 imb:247 pmb:969 smb:2384 d:t ref:0 ;
in:167 out:169 type:b dur:2 cpbdur:2 q:30.53 aq:26.64 tex:2229 mv:4416 misc:2355 imb:56 pmb:538 smb:3006 d:s ref:0 ;
in:169 out:170 type:b dur:2 cpbdur:2 q:30.49 aq:26.26 tex:4812 mv:5410 misc:2514 imb:111 pmb:573 smb:2916 d:- ref:0 ;
in:174 out:171 type:P dur:2 cpbdur:2 q:30.31 aq:23.29 tex:57100 mv:18670 misc:2910 imb:1252 pmb:1398 smb:950 d:s ref:0 ;
in:172 out:172 type:B dur:2 cpbdur:2 q:30.39 aq:23.85 tex:11781 mv:9093 misc:3414 imb:182 pmb:1059 smb:2359 d:s ref:0 ;
in:171 out:173 type:b dur:2 cpbdur:2 q:30.43 aq:25.42 tex:4092 mv:4866 misc:2370 imb:105 pmb:512 smb:2983 d:s ref:0 ;
in:173 out:174 type:b dur:2 cpbdur:2 q:30.35 aq:26.05 tex:1548 mv:2392 misc:1636 imb:24 pmb:312 smb:3264 d:- ref:0 ;
in:178 out:175 type:P dur:2 cpbdur:2 q:30.21 aq:23.79 tex:48289 mv:14800 misc:3239 imb:839 pmb:1303 smb:1458 d:s ref:0 ;
in:176 out:176 type:B dur:2 cpbdur:2 q:30.26 aq:23.71 tex:8707 mv:8442 misc:3179 imb:178 pmb:870 smb:2552 d:s ref:0 ;
in:175 out:177 type:b dur:2 cpbdur:2 q:30.29 aq:25.00 tex:3973 mv:4292 misc:2023 imb:78 pmb:407 smb:3115 d:s ref:0 ;
in:177 out:178 type:b dur:2 cpbdur:2 q:30.24 aq:27.39 tex:1914 mv:2306 misc:1732 imb:23 pmb:321 smb:3256 d:- ref:0 ;
in:182 out:179 type:P dur:2 cpbdur:2 q:30.11 aq:23.47 tex:50320 mv:16857 misc:3063 imb:1102 pmb:1418 smb:1080 d:s ref:0 ;
in:180 out:180 type:B dur:2 cpbdur:2 q:30.16 aq:24.21 tex:9039 mv:9539 misc:3270 imb:220 pmb:956 smb:2424 d:s ref:0 ;
in:179 out:181 type:b dur:2 cpbdur:2 q:30.19 aq:25.54 tex:4453 mv:5255 misc:2492 imb:100 pmb:559 smb:2941 d:s ref:0 ;
in:181 out:182 type:b dur:2 cpbdur:2 q:30.13 aq:24.93 tex:4788 mv:5018 misc:2682 imb:135 pmb:629 smb:2836 d:- ref:0 ;
in:186 out:183 type:P dur:2 cpbdur:2 q:29.99 aq:24.17 tex:22921 mv:11485 misc:3514 imb:843 pmb:958 smb:1799 d:s ref:0 ;
in:184 out:184 type:B dur:2 cpbdur:2 q:30.05 aq:24.69 tex:10398 mv:8378 misc:3272 imb:222 pmb:882 smb:2496 d:s ref:0 ;
in:183 out:185 type:b dur:2 cpbdur:2 q:30.08 aq:27.29 tex:1397 mv:3025 misc:1954 imb:19 pmb:432 smb:3149 d:s ref:0 ;
in:185 out:186 type:b dur:2 cpbdur:2 q:30.02 aq:24.40 tex:5359 mv:3237 misc:2156 imb:116 pmb:400 smb:3084 d:- ref:0 ;
in:188 out:187 type:P dur:2 cpbdur:2 q:29.83 aq:24.97 tex:13817 mv:7435 misc:3180 imb:548 pmb:633 smb:2419 d:s ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:29.91 aq:25.46 tex:3132 mv:2665 misc:2243 imb:43 pmb:478 smb:3079 d:s ref:0 ;
in:189 out:189 type:I dur:2 cpbdur:2 q:27.37 aq:20.49 tex:231799 mv:62855 misc:250 imb:3600 pmb:0 smb:0 d:s ref:;
in:193 out:190 type:P dur:2 cpbdur:2 q:30.08 aq:23.02 tex:34937 mv:13028 misc:3515 imb:771 pmb:1145 smb:1684 d:s ref:0 ;
in:191 out:191 type:B dur:2 cpbdur:2 q:30.08 aq:23.56 tex:6287 mv:6401 misc:2784 imb:195 pmb:700 smb:2705 d:s ref:0 ;
in:190 out:192 type:b dur:2 cpbdur:2 q:30.08 aq:24.55 tex:4038 mv:3434 misc:1944 imb:163 pmb:297 smb:3140 d:s ref:0 ;
in:192 out:193 type:b dur:2 cpbdur:2 q:30.08 aq:24.91 tex:1413 mv:1344 misc:1579 imb:29 pmb:299 smb:3272 d:- ref:0 ;
in:197 out:194 type:P dur:2 cpbdur:2 q:29.85 aq:22.04 tex:93634 mv:20284 misc:2770 imb:1410 pmb:1342 smb:848 d:s ref:0 ;
in:195 out:195 type:B dur:2 cpbdur:2 q:29.97 aq:23.39 tex:8230 mv:7237 misc:2941 imb:237 pmb:749 smb:2614 d:s ref:0 ;
in:194 out:196 type:b dur:2 cpbdur:2 q:30.03 aq:24.07 tex:4199 mv:3033 misc:1792 imb:147 pmb:271 smb:3182 d:s ref:0 ;
in:196 out:197 type:b dur:2 cpbdur:2 q:29.91 aq:24.06 tex:4641 mv:4192 misc:2239 imb:200 pmb:415 smb:2985 d:- ref:0 ;
in:201 out:198 type:P dur:2 cpbdur:2 q:29.97 aq:21.97 tex:49098 mv:14221 misc:3249 imb:888 pmb:1190 smb:1522 d:s ref:0 ;
in:199 out:199 type:B dur:2 cpbdur:2 q:29.91 aq:23.59 tex:5082 mv:4245 misc:2505 imb:136 pmb:554 smb:2910 d:s ref:0 ;
in:198 out:200 type:b dur:2 cpbdur:2 q:29.88 aq:23.86 tex:285 mv:222 misc:581 imb:5 pmb:52 smb:3543 d:s ref:0 ;
in:200 out:201 type:b dur:2 cpbdur:2 q:29.94 aq:24.14 tex:3846 mv:3196 misc:2142 imb:112 pmb:421 smb:3067 d:- ref:0 ;
in:205 out:202 type:P dur:2 cpbdur:2 q:29.92 aq:21.73 tex:36444 mv:11927 misc:3485 imb:733 pmb:1100 smb:1767 d:s ref:0 ;
in:203 out:203 type:B dur:2 cpbdur:2 q:29.94 aq:22.47 tex:10756 mv:5383 misc:2933 imb:170 pmb:728 smb:2702 d:s ref:0 ;
in:202 out:204 type:b dur:2 cpbdur:2 q:29.96 aq:23.86 tex:596 mv:568 misc:996 imb:23 pmb:122 smb:3455 d:s ref:0 ;
in:204 out:205 type:b dur:2 cpbdur:2 q:29.93 aq:24.31 tex:1995 mv:1740 misc:1681 imb:47 pmb:280 smb:3273 d:- ref:0 ;
in:209 out:206 type:P dur:2 cpbdur:2 q:29.71 aq:21.18 tex:49314 mv:13138 misc:3484 imb:794 pmb:1181 smb:1625 d:s ref:0 ;
in:207 out:207 type:B dur:2 cpbdur:2 q:29.81 aq:22.96 tex:11552 mv:4344 misc:2832 imb:119 pmb:703 smb:2778 d:s ref:0 ;
in:206 out:208 type:b dur:2 cpbdur:2 q:29.86 aq:23.15 tex:2757 mv:1986 misc:1593 imb:97 pmb:202 smb:3301 d:s ref:0 ;
in:208 out:209 type:b dur:2 cpbdur:2 q:29.76 aq:23.37 tex:806 mv:1008 misc:1330 imb:21 pmb:226 smb:3353 d:- ref:0 ;
in:213 out:210 type:P dur:2 cpbdur:2 q:29.55 aq:21.45 tex:38622 mv:11220 misc:3430 imb:644 pmb:1154 smb:1802 d:s ref:0 ;
in:211 out:211 type:B dur:2 cpbdur:2 q:29.63 aq:21.98 tex:5016 mv:3322 misc:2366 imb:101 pmb:465 smb:3034 d:s ref:0 ;
in:210 out:212 type:b dur:2 cpbdur:2 q:29.67 aq:24.01 tex:2238 mv:1206 misc:1196 imb:54 pmb:138 smb:3408 d:s ref:0 ;
in:212 out:213 type:b dur:2 cpbdur:2 q:29.59 aq:23.00 tex:942 mv:666 misc:1400 imb:12 pmb:240 smb:3348 d:- ref:0 ;
in:217 out:214 type:P dur:2 cpbdur:2 q:29.37 aq:21.20 tex:47263 mv:13531 misc:3366 imb:885 pmb:1329 smb:1386 d:s ref:0 ;
in:215 out:215 type:B dur:2 cpbdur:2 q:29.46 aq:22.71 tex:6329 mv:3637 misc:2442 imb:111 pmb:510 smb:2979 d:s ref:0 ;
in:214 out:216 type:b dur:2 cpbdur:2 q:29.50 aq:23.25 tex:3794 mv:2000 misc:1726 imb:96 pmb:241 smb:3263 d:s ref:0 ;
in:216 out:217 type:b dur:2 cpbdur:2 q:29.42 aq:22.85 tex:4651 mv:3324 misc:2169 imb:167 pmb:347 smb:3086 d:- ref:0 ;
in:221 out:218 type:P dur:2 cpbdur:2 q:29.21 aq:21.29 tex:52744 mv:14593 misc:3367 imb:894 pmb:1238 smb:1468 d:s ref:0 ;
in:219 out:219 type:B dur:2 cpbdur:2 q:29.29 aq:22.06 tex:5584 mv:3559 misc:2457 imb:103 pmb:536 smb:2961 d:s ref:0 ;
in:218 out:220 type:b dur:2 cpbdur:2 q:29.33 aq:23.67 tex:553 mv:339 misc:804 imb:4 pmb:99 smb:3497 d:s ref:0 ;
in:220 out:221 type:b dur:2 cpbdur:2 q:29.25 aq:23.06 tex:4240 mv:2627 misc:2029 imb:88 pmb:394 smb:3118 d:- ref:0 ;
in:225 out:222 type:P dur:2 cpbdur:2 q:29.03 aq:21.55 tex:36402 mv:11595 misc:3459 imb:687 pmb:1087 smb:1826 d:s ref:0 ;
in:223 out:223 type:B dur:2 cpbdur:2 q:29.12 aq:21.76 tex:12757 mv:5377 misc:3042 imb:191 pmb:774 smb:2635 d:s ref:0 ;
in:222 out:224 type:b dur:2 cpbdur:2 q:29.17 aq:22.63 tex:1620 mv:1870 misc:1862 imb:41 pmb:364 smb:3195 d:s ref:0 ;
in:224 out:225 type:b dur:2 cpbdur:2 q:29.08 aq:23.39 tex:4884 mv:2378 misc:1874 imb:102 pmb:304 smb:3194 d:- ref:0 ;
in:227 out:226 type:P dur:2 cpbdur:2 q:28.86 aq:20.86 tex:39894 mv:12376 misc:3450 imb:797 pmb:1190 smb:1613 d:s ref:0 ;
in:226 out:227 type:b dur:2 cpbdur:2 q:28.95 aq:22.68 tex:4191 mv:2633 misc:1984 imb:88 pmb:347 smb:3165 d:s ref:0 ;
in:231 out:228 type:P dur:2 cpbdur:2 q:28.83 aq:20.18 tex:30792 mv:12394 misc:3438 imb:1053 pmb:946 smb:1601 d:s ref:0 ;
in:229 out:229 type:B dur:2 cpbdur:2 q:28.85 aq:21.36 tex:6199 mv:3400 misc:2593 imb:83 pmb:610 smb:2907 d:s ref:0 ;
in:228 out:230 type:b dur:2 cpbdur:2 q:28.85 aq:22.48 tex:676 mv:398 misc:950 imb:3 pmb:129 smb:3468 d:s ref:0 ;
in:230 out:231 type:b dur:2 cpbdur:2 q:28.84 aq:23.21 tex:2802 mv:1236 misc:1434 imb:33 pmb:233 smb:3334 d:- ref:0 ;
in:235 out:232 type:P dur:2 cpbdur:2 q:28.65 aq:22.20 tex:7398 mv:4700 misc:2302 imb:246 pmb:376 smb:2978 d:s ref:0 ;
in:233 out:233 type:B dur:2 cpbdur:2 q:28.74 aq:21.20 tex:11432 mv:3482 misc:2646 imb:92 pmb:615 smb:2893 d:s ref:0 ;
in:232 out:234 type:b dur:2 cpbdur:2 q:28.78 aq:21.66 tex:796 mv:490 misc:938 imb:19 pmb:110 smb:3471 d:s ref:0 ;
in:234 out:235 type:b dur:2 cpbdur:2 q:28.70 aq:21.60 tex:2338 mv:1504 misc:1550 imb:54 pmb:239 smb:3307 d:- ref:0 ;
